index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by
2176,171-9512438-9389959,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET405,SET405-KR-NP-XXXL,Girls Ankle High Top Sneakers For Women Sneakers For Women  (Pink),3XL,B09QJ3QCXF,Shipped,1,INR,725,GUNUPUR,ODISHA,765022,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2177,403-1891157-7625125,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3554,JNE3554-KR-M,Women Pink Flats Sandal,M,B08MXC26NT,Shipped,1,INR,517,BENGALURU,KARNATAKA,560043,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2178,171-6513341-1148308,4/29/2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,J0343,J0343-DR-S,"Lightweight Running Sports Shoes For Men Running Shoes For Men  (Black, Green)",S,B0982ZDQJK,Shipped,1,INR,744,NAMAKKAL,TAMIL NADU,637001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
2179,406-5248033-8120310,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET293,SET293-KR-NP-M,Women's White Mesh Runiing|Walking| Sports Shoes Running Shoes For Women  (Beige),M,B09K3LJWBB,Shipped,1,INR,692,LUMDING,ASSAM,782447,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2180,405-6003990-2038700,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-L,New Stylish Girls/Women/Ladies Comfortable Fashionable Outdoor High Heel Ankle Boots For Women  (White),L,B082W8354V,Shipped,1,INR,435,Thane,MAHARASHTRA,400605,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2181,404-1941839-3360319,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3480,JNE3480-KR-M,Flip Flops,M,B099RJY1RY,Unshipped,1,INR,249,CHENNAI,TAMIL NADU,600008,IN,,FALSE,
2182,171-4848506-9169918,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0126,J0126-SKD-XXL,Orange Punjabi jutti Women Jutis For Women  (Red),XXL,B08TZTH235,Shipped,1,INR,818,agartala,TRIPURA,799004,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
2183,408-4397078-1877956,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Girls Canvas Mid Ankle High Heel High Tops For Women  (Blue),M,B09NQ4NM75,Shipped,1,INR,597,HYDERABAD,TELANGANA,500072,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2184,408-1387279-5661926,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-M,Women Tan Bellies Sandal,M,B099S9DTR2,Shipped,1,INR,0,PUNE,MAHARASHTRA,411014,IN,,FALSE,
2185,406-0317784-3647538,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-XXL,Peacock Slipper Jutis For Women  (Black),XXL,B08BFT4ZKX,Shipped,2,INR,972,CHENNAI,TAMIL NADU,600056,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2186,171-1582874-8197145,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-S,Wood-101-Royalblue Slippers,S,B09RKDJ9SQ,Shipped,1,INR,852,FIROZPUR,PUNJAB,152002,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2187,402-8481865-0845924,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3805,JNE3805-KR-XL,Slippers,XL,B09K3WFR76,Shipped,1,INR,459,HYDERABAD,TELANGANA,500068,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2188,402-8481865-0845924,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,KAWA SHOWER Slides,XL,B081WT6GG7,Shipped,1,INR,399,HYDERABAD,TELANGANA,500068,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2189,407-8699712-7129943,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3645,JNE3645-TP-N-M,Ankle Length & High Ankle Length Boots For Women  (Tan),M,B08ZHSXP1S,Shipped,2,INR,864,MOHALI,PUNJAB,160062,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2190,402-5282932-6585941,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3710,JNE3710-DR-XXL,Mojaris For Men Casuals For Men  (Tan),XXL,B091T32P4L,Shipped,1,INR,690,Gurgaon,HARYANA,122103,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2191,171-5393695-9460348,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3160,JNE3160-KR-G-XXL,women comfortable plane lycra bellies Bellies For Women  (Black),XXL,B07K44CD3P,Shipped,1,INR,685,SUKDAL,WEST BENGAL,713403,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2192,408-7664192-2708342,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3640,JNE3640-TP-N-M,Women Multicolor Flats Sandal,M,B08ZHM3373,Shipped,1,INR,518,BENGALURU,KARNATAKA,560070,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship
2193,405-8581606-2167554,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,MEN5022,MEN5022-KR-XXL,DENTON Outdoors For Men  (Blue),XXL,B08YYRX2L6,Shipped,1,INR,533,GONDIYA,MAHARASHTRA,441614,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2194,405-4334043-4668361,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,Hush Puppies Black Leather Shoes For Men Derby For Men  (Black),XL,B081WT6GG7,Shipped,1,INR,399,Burdwan,WEST BENGAL,713104,IN,,FALSE,
2195,171-7759791-4183521,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,SET385,SET385-KR-NP-M,Casuals For Men  (Beige),M,B09K3V84KC,Cancelled,0,,,SONIPAT,HARYANA,131001,IN,,FALSE,
2196,402-1336989-5856302,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET239,SET239-KR-NP-XXXL,Women Grey Flats Sandal,3XL,B08V13SJ73,Shipped,1,INR,654,MUMBAI,MAHARASHTRA,400086,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2197,405-8393493-7140339,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET282,SET282-KR-PP-XL,Bellies For Women  (Pink),XL,B09CTFCW94,Shipped,1,INR,1033,BENGALURU,KARNATAKA,560043,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2198,404-4780618-5588361,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-XS,Zod Runner NM Wns IDP Walking Shoes For Women  (Green),XS,B09NQ54RRT,Shipped,1,INR,597,KANNAMANGALAM ALAPPUZHA DISTRICT,KERALA,690109,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2199,405-8531562-6961911,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE2171,JNE2171-KR-437-XL,Women Beige Flats Sandal,XL,B079WYDLLS,Shipped,1,INR,495,Burdwan,WEST BENGAL,713104,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2200,405-8531562-6961911,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3543,JNE3543-KR-XL,Jutis For Women  (Brown),XL,B08HK4MG14,Shipped,1,INR,368,Burdwan,WEST BENGAL,713104,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2201,408-1525442-6252335,4/29/2022,Cancelled,Merchant,Amazon.in,Standard,JNE3784,JNE3784-KR-XS,Men's Black ankle lenght High Tops For Men  (Black),XS,B09K3X66GN,,0,,,NOIDA,UTTAR PRADESH,201301,IN,,FALSE,Easy Ship
2202,404-6495532-6034723,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,BTM044,BTM044-PP-M,Perfect Stylish Girls High Ankle Boots Boots For Women  (Pink),M,B08L3SKS8C,Shipped,1,INR,360,IMPHAL,MANIPUR,795001,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-WSJLDN3X7KEMO,Amazon PLCC Free-Financing Universal Merchant AAT-VL6FGQVGQVXUS,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-4UKS7UWZY3AES,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
2203,402-7404364-7825927,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,SET269,SET269-KR-NP-XXL,RC3455 001 Derby For Men  (Black),XXL,B0983GKG7G,Cancelled,0,,,NEW TOWN,WEST BENGAL,700156,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2204,402-7304109-3469944,4/29/2022,Cancelled,Merchant,Amazon.in,Standard,SET375,SET375-KR-NP-XXL,Combo Pack Of 2 Casual Shoes Slip On Sneakers For Men  (Multicolor),XXL,B09RKDDLL2,,0,,,NEW TOWN,WEST BENGAL,700156,IN,,FALSE,Easy Ship
2205,408-5261111-7951542,4/29/2022,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,JNE3468,JNE3468-KR-XL,Slippers,XL,B08RP67NGB,Shipped,1,INR,363,PATHANAMTHITTA,KERALA,689654,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
2206,171-5012923-4608350,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,Men's Black Shoes Shining Shoes for men Partywear shoes Oxford For Men  (Black),XL,B081WT6GG7,Shipped,1,INR,399,NEW DELHI,DELHI,110085,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2207,403-6083581-0026753,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXL,Women Blue Heels Sandal,XXL,B081WSL2JS,Shipped,1,INR,399,HYDERABAD,TELANGANA,500062,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2208,403-7019094-1113158,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-S,Women Black Heels Sandal,S,B082W87NQF,Shipped,1,INR,435,PUNE,MAHARASHTRA,411038,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2209,408-4613638-7006765,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-XXL,Women Black Flats Sandal,XXL,B082W891PY,Shipped,1,INR,435,KOLKATA,WEST BENGAL,700048,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2210,171-4115262-8763502,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0349,J0349-SET-S,dbl-stp-2 Slippers,S,B099NJ4XRB,Shipped,1,INR,801,KOLKATA,WEST BENGAL,700019,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2211,407-2362284-4507534,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET358,SET358-KR-NP-S,Flip Flops,S,B09QJLX1G1,Shipped,1,INR,1092,BENGALURU,KARNATAKA,560068,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",FALSE,Easy Ship
2212,406-3632521-5060318,4/29/2022,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3697,JNE3697-KR-XL,Women Black Heels Sandal,XL,B098112V2V,Shipped,1,INR,458,Gurugram,HARYANA,122004,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-N6QGG4HRHN6T4,Amazon PLCC Free-Financing Universal Merchant AAT-PZHUW6DZX4BPS,Amazon PLCC Free-Financing Universal Merchant AAT-ETXQ3XXWMRXBG,Amazon PLCC Free-Financing Universal Merchant AAT-7X3XCTYG64VBE,Amazon PLCC Free-Financing Universal Merchant AAT-7CHGD3WTS3MHM,Amazon PLCC Free-Financing Universal Merchant AAT-26ZDKNME27X42,Amazon PLCC Free-Financing Universal Merchant AAT-4ZF5KN6E4LJK4,Amazon PLCC Free-Financing Universal Merchant AAT-7RCXIKUAX7DDY,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",FALSE,Easy Ship
2213,408-6016431-2842735,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-L,Slippers,L,B09NQ44RNV,Shipped,1,INR,597,Mumbai,MAHARASHTRA,400067,IN,,FALSE,
2214,407-3875557-5277938,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0228,J0228-SKD-S,Pack of 2 Pair Shoes Sneakers For Men  (Multicolor),S,B09M6S719P,Shipped,1,INR,1669,NEW DELHI,DELHI,110075,IN,,FALSE,
2215,402-1856762-7029928,4/29/2022,Cancelled,Merchant,Amazon.in,Standard,J0244,J0244-SKD-M,"Casuals For Women  (Black, Black)",M,B0925X6RTJ,,0,INR,1143.75,Mysore,KARNATAKA,570011,IN,,FALSE,Easy Ship
2216,171-7807544-4931504,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XS,Boots For Women  (Maroon),XS,B0894WW15B,Shipped,1,INR,654,PURNIA,BIHAR,854303,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2217,406-3934679-9617915,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XL,Derby For Men  (Black),XL,B08YN7XDSG,Shipped,1,INR,824,Chennai,TAMIL NADU,600099,IN,,FALSE,
2218,407-1739162-7473945,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,MEN5022,MEN5022-KR-L,Bellies For Women  (Tan),L,B08YYVFDZP,Shipped,1,INR,533,BENGALURU,KARNATAKA,560064,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,FALSE,
2219,171-5699218-3238749,4/29/2022,Cancelled,Merchant,Amazon.in,Standard,JNE3468,JNE3468-KR-XXXL,"168 Smart Red Lace-Ups Casuals for Men Sneakers For Men  (Red, Black)",3XL,B08RP4JJPD,,0,INR,345.71,CHITRADURGA,KARNATAKA,577501,IN,,FALSE,Easy Ship
2220,405-9324401-8700345,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-M,"Boots , shoes For Men pack of 2 Combo(O)-604-397 Hiking & Trekking Shoes For Men  (Multicolor)",M,B091Q9Q34N,Shipped,1,INR,375,VARANASI,UTTAR PRADESH,221005,IN,,FALSE,
2221,171-0853416-8442754,4/29/2022,Cancelled,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,Corporate Casuals For Men  (Tan),XL,B081WT6GG7,Cancelled,0,,,NEW DELHI,DELHI,110085,IN,,FALSE,
2222,408-7733659-5569911,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3769,JNE3769-KR-XS,Sneakers For Men  (Grey),XS,B09K3VPYMT,Shipped,1,INR,487,JALANDHAR,PUNJAB,144002,IN,,FALSE,
2223,405-3822611-8737151,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-M,Slip On For Women  (Red),M,B082W84Q2J,Shipped,1,INR,435,BODINAYAKANUR,TAMIL NADU,625513,IN,,FALSE,
2224,402-7248383-3839525,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,SET139,SET139-KR-PP-XS,Men's Ethnic Sky Blue Jute Jutti Mojaris For Men  (Blue),XS,B082Z3V1PB,Shipped,1,INR,453,HYDERABAD,TELANGANA,500100,IN,,FALSE,
2225,405-9376741-6381951,4/29/2022,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,"Shoes For Women's/Ladies/Female/Girls Trendy Fashionable Lightweight Comfortable Partywear, Casual wear Lace-UpCasual Stylish Boots/ Boots For Women  Boat Shoes For Women  (Blue)",S,B08XNJ19QH,Shipped,1,INR,1112,PUNE,MAHARASHTRA,411014,IN,,FALSE,
